clc_quartier;clc_secteur;haut_tot;tronc_diam;longitude;latitude;age_estim;fk_arb_etat
Quartier de l'Europe;Rue Hertz;5.0;70;3.29519071744898;49.8603857052516;9.947440142942227;Essouché
Quartier de l'Europe;Rue Hertz;4.0;70;3.29511053232275;49.8603806698216;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;4.0;70;3.29494722647774;49.8603715564661;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;5.0;80;3.29461399086953;49.8603523944978;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;7.0;70;3.29422487267165;49.8603338418138;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;18.0;190;3.29414551198052;49.8604718946085;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;5.0;30;3.29395027504855;49.860281259;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;6.0;25;3.29382625475647;49.8603515352216;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;9.0;50;3.29376131244129;49.8602094545455;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;12.0;105;3.29338032710474;49.860428858969;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;17.0;140;3.29133030562739;49.8603353593618;9.947440142942227;SUPPRIMÉ
Quartier de l'Europe;Rue Hertz;7.0;125;3.29128968031325;49.8603040806121;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;7.0;100;3.29122861941613;49.8602994733878;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;7.0;105;3.29083579489258;49.8602756888979;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;7.0;120;3.29077546697128;49.8602710787238;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;7.0;85;3.29075644210828;49.8601584560354;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;16.0;180;3.29034953340032;49.8602441631803;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;22.0;250;3.29011199517828;49.8601120936868;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;22.0;180;3.29128607366977;49.8600261070052;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;22.0;170;3.29131579905602;49.8600486155986;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;22.0;175;3.29133920831895;49.8600271682329;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;22.0;195;3.29150472002764;49.8600043118184;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;21.0;205;3.29166133890482;49.8600663313674;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;21.0;190;3.29176917621312;49.8600524069206;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;19.0;75;3.29181852379989;49.8600875872864;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;14.0;150;3.29250215841263;49.8601224966631;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;14.0;70;3.29281481823007;49.8601446261513;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;14.0;90;3.29283517209268;49.8601193219896;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;14.0;115;3.29285573157561;49.8601461909654;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;14.0;65;3.2933670468417;49.860150585921;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;14.0;90;3.29337784920677;49.8601525476322;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;10.0;140;3.29431046597927;49.8601600468959;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;11.0;90;3.29441181307585;49.8602005081209;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;20.0;125;3.2945773221314;49.8602093200068;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;21.0;180;3.29462601818931;49.8602053400204;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;12.0;175;3.29483646658808;49.8601962151218;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;5.0;145;3.29510021017305;49.8601842884492;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;27.0;175;3.29520275863602;49.8601938456322;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;19.0;210;3.29512722317141;49.8602457254595;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;11.0;120;3.29601167258629;49.8602582626498;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;18.0;135;3.29608467417167;49.8602609393881;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;18.0;175;3.29613479778002;49.8602497052387;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;18.0;175;3.29610694784628;49.8602975491755;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;7.0;145;3.29636067163566;49.8602785091792;9.947440142942227;SUPPRIMÉ
Quartier de l'Europe;Rue Hertz;19.0;165;3.29646953332324;49.8603465828616;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;17.0;150;3.29666350968364;49.8601922044243;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Hertz;17.0;165;3.29674531166736;49.8601698011001;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Berthollet;5.0;170;3.29606914217259;49.8600407311101;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Berthollet;7.0;60;3.29424329826635;49.8600728590406;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Square Churchill;4.0;15;3.2902854053133;49.8485424875395;12.167123287671233;EN PLACE
Quartier de l'Europe;Local Espaces Verts Europe;16.0;155;3.29208022509535;49.8606319000764;9.947440142942227;EN PLACE
Quartier de l'Europe;Local Espaces Verts Europe;4.0;110;3.29206215365197;49.8606608467664;9.947440142942227;ABATTU
Quartier de l'Europe;Local Espaces Verts Europe;18.0;230;3.29152965984352;49.8607499701684;9.947440142942227;SUPPRIMÉ
Quartier de l'Europe;Rue Mariotte;17.0;115;3.29767441485026;49.8595522395567;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Mariotte;18.0;125;3.29747121785136;49.8597072490389;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Mariotte;18.0;125;3.29737490309987;49.859769984154;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Mariotte;13.0;90;3.29719203025385;49.8597264475972;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Mariotte;14.0;120;3.29714091668416;49.8597109469578;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Mariotte;14.0;105;3.29714641512527;49.8597329247088;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Mariotte;14.0;100;3.29710068364919;49.859719725487;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Mariotte;14.0;105;3.2971621238974;49.85966344143;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Mariotte;14.0;125;3.29722690636111;49.8596047106557;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Mariotte;14.0;100;3.29724634277584;49.859659333596;9.947440142942227;EN PLACE
Quartier de l'Europe;Eglise Jean XXIII;15.0;85;3.29751058333876;49.8598274530029;9.947440142942227;EN PLACE
Quartier de l'Europe;Eglise Jean XXIII;14.0;70;3.29754291471851;49.859823095205;9.947440142942227;EN PLACE
Quartier de l'Europe;Eglise Jean XXIII;14.0;150;3.29767599386328;49.8598194440393;9.947440142942227;EN PLACE
Quartier de l'Europe;Eglise Jean XXIII;14.0;135;3.29763130876286;49.8598490263661;9.947440142942227;EN PLACE
Quartier de l'Europe;Eglise Jean XXIII;15.0;150;3.2977564773169;49.8598758190126;9.947440142942227;EN PLACE
Quartier Remicourt;Cimetière Saint-Jean;11.0;150;3.28980486926846;49.8574402835029;9.947440142942227;EN PLACE
Quartier Remicourt;Cimetière Saint-Jean;3.0;120;3.29288243639898;49.8585566884161;9.947440142942227;EN PLACE
Quartier Remicourt;Cimetière Saint-Jean;16.0;110;3.28976785412038;49.8575226775407;9.947440142942227;EN PLACE
Quartier Remicourt;Cimetière Saint-Jean;18.0;210;3.2897752786752;49.8575351389405;9.947440142942227;EN PLACE
Quartier Remicourt;Cimetière Saint-Jean;6.0;55;3.28978800649627;49.8575849329149;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;18.0;155;3.30170751336688;49.8618709283881;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;18.0;195;3.30163176151948;49.8618701645928;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;18.0;100;3.30161027459064;49.8618426450337;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;18.0;175;3.301557865424;49.8618094977122;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;23.0;265;3.30144027386309;49.8618216724583;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;8.0;100;3.30126413748053;49.861757928714;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;22.0;215;3.30121088761949;49.8617067187925;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;190;3.30131082916494;49.8615700361391;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;14.0;130;3.30157837551366;49.8615470322667;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;24.0;215;3.301626383274;49.8615820932759;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;17.0;120;3.30167071103714;49.8616166863231;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;22.0;130;3.30170760401321;49.8616375124288;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;21.0;145;3.30172377380715;49.8616360467908;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;5.0;20;3.30176334866883;49.8611525746606;9.947440142942227;Essouché
Quartier de l'Europe;Square des Marronniers;6.0;40;3.30197429306254;49.8611463009784;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;9.0;90;3.30207334932325;49.8612384523501;9.947440142942227;Non essouché
Quartier de l'Europe;Square des Marronniers;5.0;120;3.30196369670948;49.8613490135888;9.947440142942227;SUPPRIMÉ
Quartier de l'Europe;Square des Marronniers;15.0;95;3.30200603570543;49.8614202164334;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;9.0;75;3.30194880501665;49.8615667783238;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;6.0;80;3.30206523516759;49.8616068974736;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;17.0;130;3.30230397381638;49.861562572259;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;13.0;120;3.30236039837684;49.861528679371;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;80;3.30229025544542;49.8614813146067;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;80;3.30224306653589;49.8614600395843;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;70;3.3022893098637;49.8614456634291;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;15.0;90;3.30247472314542;49.8614618418042;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;7.0;100;3.30259057355682;49.8616521859263;9.947440142942227;SUPPRIMÉ
Quartier de l'Europe;Square des Marronniers;7.0;80;3.30261148815833;49.8617068032392;9.947440142942227;Essouché
Quartier de l'Europe;Square des Marronniers;6.0;100;3.3025187223315;49.861688968651;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;8.0;90;3.30197092791951;49.8617012579127;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;18.0;160;3.30211600041058;49.8617351268868;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;17.0;190;3.30216036240029;49.8617754259273;9.947440142942227;Essouché
Quartier de l'Europe;Square des Marronniers;16.0;145;3.30221868116256;49.8618128363499;9.947440142942227;Essouché
Quartier de l'Europe;Square des Marronniers;13.0;105;3.30226378054776;49.8618536081509;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;10.0;80;3.30231699931274;49.8618991141052;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;135;3.302383521517;49.8619559965164;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;15.0;140;3.30244513913993;49.8619296961813;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;15.0;145;3.30247211148947;49.8618896972293;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;125;3.30240087806852;49.8619065121951;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;17.0;120;3.30239402314491;49.8618665967657;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;105;3.30228335170855;49.8618055458355;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;110;3.30236137532303;49.8618177131985;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;12.0;80;3.30246268672311;49.8617884633563;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;13.0;80;3.3024555569374;49.8618260368156;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;12.0;80;3.30251502307373;49.8618092512298;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;19.0;160;3.30268772616366;49.8617898075044;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;12.0;85;3.30265784375948;49.8619591198011;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;12.0;85;3.30263222692305;49.8619796248087;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;13.0;75;3.30260525480569;49.8620200993927;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;13.0;95;3.30264210142473;49.862032843767;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;23.0;210;3.30276946782295;49.8620567736173;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;12.0;55;3.30258567210873;49.8621898607097;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;12.0;65;3.30237384175481;49.862184205574;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;12.0;95;3.30249472320133;49.8623545706933;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;17.0;125;3.30275213023777;49.8623572608358;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;19.0;140;3.30277859608126;49.8623557685099;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;19.0;180;3.30280126799434;49.8622107194679;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;22.0;160;3.30296382809833;49.8622169720528;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;24.0;240;3.30311224741043;49.8621947358729;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;10.0;80;3.30302207203957;49.8619938710091;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;10.0;80;3.30298615816903;49.862014401764;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;17.0;105;3.30291750002569;49.8619694097381;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;115;3.30287970597222;49.8619210142879;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;120;3.3029470605353;49.8618699804249;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;17.0;145;3.30317373243123;49.8620224928056;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;17.0;180;3.30321265694138;49.862013839654;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;150;3.30344853011103;49.8619818778557;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;16.0;170;3.30344245861331;49.8619500420183;9.947440142942227;EN PLACE
Quartier de l'Europe;Square des Marronniers;15.0;115;3.30355879819045;49.8619749480027;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;20.0;190;3.30056604760125;49.8615709629473;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;7.0;110;3.30126966263242;49.8620276824113;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;9.0;105;3.3012828562527;49.8620826164417;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;23.0;240;3.3011894744207;49.8621473205097;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;8.0;40;3.30078015240189;49.8621819032232;9.947440142942227;SUPPRIMÉ
Quartier de l'Europe;Rue du Capitaine Dumont;11.0;60;3.30076997696355;49.8621709348104;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;9.0;60;3.30074517381205;49.8621736703062;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;25.0;165;3.30076833944259;49.8622051073724;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;18.0;140;3.30073770754333;49.8622328145032;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;10.0;60;3.3007072353346;49.8622094183574;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;16.0;95;3.30065007254814;49.862258880263;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;16.0;100;3.30065334624081;49.8622683793278;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;9.0;85;3.30094386972836;49.8622750919063;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;9.0;125;3.30091890265996;49.8622501955796;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;9.0;105;3.30096756152901;49.8622396760789;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;13.0;175;3.30147748862893;49.8622740729727;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;7.0;80;3.30146115905594;49.8623888012119;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;8.0;180;3.3018071606493;49.862527591502;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;11.0;100;3.30260989075092;49.862797170807;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;13.0;145;3.30262334406687;49.8628179356419;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;13.0;100;3.30269360150627;49.8628070648824;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;18.0;210;3.30280559552415;49.8628581882921;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;13.0;160;3.30287789131097;49.8626482447008;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;8.0;95;3.30233488786412;49.8624856707872;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;18.0;150;3.3022103445301;49.862410807457;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;20.0;210;3.30213360856156;49.8624145633394;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;9.0;70;3.30168641378072;49.8622098019416;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;13.0;250;3.3015646410767;49.862012252821;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;13.0;125;3.30153578818435;49.8619830871252;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue du Capitaine Dumont;20.0;190;3.30158030031832;49.8619555239475;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;20.0;170;3.30184797277992;49.8602643242174;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;17.0;145;3.30227315551153;49.8603495555476;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;5.0;120;3.302877609986;49.8597137631271;9.947440142942227;ABATTU
Quartier de l'Europe;Avenue Buffon;5.0;110;3.30283896321813;49.8597069652843;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;5.0;110;3.30283479125365;49.8596855831399;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;5.0;125;3.30278845566024;49.8596840339853;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;5.0;115;3.30269907383046;49.8596162746321;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;5.0;140;3.30264805848652;49.8596318518082;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;5.0;135;3.302633189062;49.8596665925748;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;16.0;120;3.30253066911641;49.8597391053213;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;16.0;120;3.30247881814108;49.859738044952;9.947440142942227;SUPPRIMÉ
Quartier de l'Europe;Avenue Buffon;16.0;135;3.30252311693546;49.8597678853972;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;16.0;160;3.3024330475677;49.8598940860309;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;9.0;145;3.30314468265313;49.8594037413036;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;4.0;105;3.30338263095102;49.859212756445;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;12.0;100;3.30360492979578;49.8591261589588;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;12.0;125;3.30354669565453;49.8591025350099;9.947440142942227;SUPPRIMÉ
Quartier de l'Europe;Avenue Buffon;8.0;160;3.3037414901751;49.8589660885637;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;17.0;130;3.30387810436456;49.8588155262179;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;15.0;120;3.30391941031114;49.8588368158292;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;14.0;105;3.3039345527309;49.8587863866408;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;14.0;85;3.30388738057641;49.8587679640046;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;14.0;85;3.30395548106964;49.8585961787299;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;17.0;195;3.30409977907812;49.858624817505;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;8.0;150;3.30401747530441;49.8590043832869;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;15.0;150;3.30409635305484;49.8590369899048;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;15.0;105;3.30408628969899;49.8590759970036;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;15.0;160;3.30409751248177;49.8591082951058;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;15.0;140;3.30399047636375;49.8590396303386;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;15.0;115;3.30395564740289;49.8591181554731;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;9.0;70;3.30400314091377;49.8593138987962;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;20.0;120;3.30402103512091;49.859355212392;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;20.0;155;3.30396002441581;49.8593591670209;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;20.0;130;3.30399564605286;49.8594137487713;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;20.0;125;3.30393169552737;49.8594181856943;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;9.0;60;3.3038874921073;49.859404509557;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;9.0;70;3.30385020039214;49.8594397814068;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;13.0;150;3.3037256089942;49.8592632460954;9.947440142942227;Essouché
Quartier de l'Europe;Avenue Buffon;13.0;160;3.30367144965121;49.8593066421829;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;13.0;180;3.30362612429094;49.8593514403987;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;7.0;75;3.30247280915138;49.8605465771456;9.947440142942227;SUPPRIMÉ
Quartier de l'Europe;Avenue Buffon;14.0;125;3.30225013289412;49.8606949740785;9.947440142942227;EN PLACE
Quartier de l'Europe;Avenue Buffon;14.0;115;3.30220825464113;49.8607012574316;9.947440142942227;Non essouché
Quartier de l'Europe;Avenue Buffon;14.0;200;3.30222163526137;49.8607254694741;9.947440142942227;EN PLACE
Quartier Remicourt;Rond point Jean Bouin;4.0;85;3.31035593764897;49.8542704507583;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;21.0;140;3.29750724833258;49.8610006495558;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;21.0;120;3.2974864507157;49.8609810912738;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;19.0;115;3.29746936440477;49.8609671669213;9.947440142942227;Essouché
Quartier de l'Europe;Rue Gustave Eiffel;15.0;130;3.29744545934308;49.8609663347161;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;16.0;155;3.2974225810125;49.8609839196339;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;20.0;130;3.29743874803915;49.8609978454224;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;20.0;115;3.29748875535736;49.8610036030319;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;14.0;185;3.29926267019166;49.8618906886627;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;18.0;180;3.29917399165894;49.861942485876;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;18.0;190;3.29914544937269;49.8619660876045;9.947440142942227;EN PLACE
Quartier de l'Europe;Rue Gustave Eiffel;18.0;155;3.29919443241607;49.8619797533369;9.947440142942227;EN PLACE
Quartier Saint-Jean;Rond point Georges Pompidou;9.0;70;3.29190961644566;49.8641846827276;9.947440142942227;EN PLACE
Quartier Saint-Jean;Rond point Georges Pompidou;9.0;80;3.29196317040157;49.8642002910363;9.947440142942227;EN PLACE
Quartier Saint-Jean;Rond point Georges Pompidou;9.0;80;3.2919210013301;49.8642208330231;9.947440142942227;EN PLACE
Quartier de l'Europe;Rond point Georges Pompidou;10.0;115;3.29228889622739;49.8641345812353;9.947440142942227;EN PLACE
Quartier de l'Europe;Rond point Georges Pompidou;10.0;115;3.29236626075358;49.864159651018;9.947440142942227;EN PLACE
Quartier de l'Europe;Rond point Georges Pompidou;10.0;95;3.29228411438917;49.8641824278904;9.947440142942227;EN PLACE
Quartier Saint-Jean;Rond point Georges Pompidou;6.0;20;3.29230441474354;49.8643908809978;11.082191780821917;EN PLACE
Quartier Saint-Jean;Rond point Georges Pompidou;6.0;25;3.29227975758037;49.8644515516868;11.082191780821917;EN PLACE
Quartier Saint-Jean;Rond point Georges Pompidou;6.0;90;3.29218536727099;49.8644070912863;9.947440142942227;EN PLACE
Quartier Remicourt;Piscine Jean Bouin;10.0;95;3.30955552173119;49.8532721235718;9.947440142942227;EN PLACE
Quartier Remicourt;Piscine Jean Bouin;11.0;100;3.30946955364334;49.8532818495846;9.947440142942227;EN PLACE
Quartier Remicourt;Piscine Jean Bouin;12.0;115;3.3095315400142;49.8533187730342;9.947440142942227;EN PLACE
